Industry,Event,Date,Industry_Return,Market_Return,Expected_Return,Abnormal_Return
Real_Estate_and_Construction,Global Financial Crisis,10/21/2008,0.0091741005117229,-0.0123753701129977,-0.0119463677542994,0.021120468266022298
Real_Estate_and_Construction,Global Financial Crisis,10/22/2008,-0.0034089457440256,-0.0446368026693676,-0.0441902997062221,0.040781353962196495
Real_Estate_and_Construction,Global Financial Crisis,10/23/2008,-0.087799311166455,0.0116063618544899,0.0120223550325081,-0.0998216661989631
Real_Estate_and_Construction,Global Financial Crisis,10/24/2008,0.0012502230425395,-0.0500024815408893,-0.0495530679003163,0.0508032909428558
Real_Estate_and_Construction,Global Financial Crisis,10/27/2008,-0.0948814445664864,-0.007931144219505,-0.0075045526849169,-0.0873768918815695
Real_Estate_and_Construction,Global Financial Crisis,09/16/2008,0.0320674713983246,-0.0343184525870311,-0.0338775469377378,0.0659450183360624
Real_Estate_and_Construction,Global Financial Crisis,09/17/2008,-0.018806081845529,-0.0225247120966294,-0.0220902041045671,0.0032841222590381004
Real_Estate_and_Construction,Global Financial Crisis,09/18/2008,0.0291665741848254,-0.0065955343595482,-0.0061696673426892,0.0353362415275146
Real_Estate_and_Construction,Global Financial Crisis,09/19/2008,-0.0218621799506285,0.0883811075179303,0.0887554533062041,-0.1106176332568326
Real_Estate_and_Construction,Global Financial Crisis,09/22/2008,-0.0248344683941247,-0.01412083722591,-0.0136908880174565,-0.0111435803766682
Real_Estate_and_Construction,Global Financial Crisis,09/23/2008,-0.052631786457737,-0.0191355939821382,-0.0187029244582047,-0.0339288619995323
Real_Estate_and_Construction,Global Financial Crisis,09/24/2008,0.0224015241808364,-0.0078853603375995,-0.0074587936390321,0.0298603178198685
Real_Estate_and_Construction,Global Financial Crisis,09/25/2008,-0.0184047846409006,0.0198995016093177,0.0203109960733305,-0.038715780714231096
Real_Estate_and_Construction,Global Financial Crisis,09/26/2008,-0.0178571942396726,-0.0208774292861265,-0.0204438148825565,0.0025866206428839
Real_Estate_and_Construction,Global Financial Crisis,09/29/2008,-0.0754544692343412,-0.053001905338017,-0.0525508646237128,-0.022903604610628396
Real_Estate_and_Construction,Global Financial Crisis,09/30/2008,-0.002950098569622,0.0173695108128544,0.0177823777009872,-0.0207324762706092
Real_Estate_and_Construction,Global Financial Crisis,10/01/2008,0.0335306663909718,0.0116471387366139,0.012063109794719,0.021467556596252796
Real_Estate_and_Construction,Global Financial Crisis,10/02/2008,-0.0314887391371827,-0.0180055430297596,-0.0175734865156386,-0.013915252621544097
Real_Estate_and_Construction,Global Financial Crisis,10/03/2008,0.004926427631176,0.0225858785724297,0.0229959157787543,-0.0180694881475783
Real_Estate_and_Construction,Global Financial Crisis,10/06/2008,-0.0588235130128623,-0.0785293305047406,-0.0780644421297779,0.019240929116915592
